model_name,benchmark_name,question_id,question,expected_answer,model_answer,is_correct,is_exact_match,partial_match_score,response_time,prompt_tokens,tokens_used,cached_tokens,cost_usd,error,no_response,reasoning_tokens,question_type,difficulty,hallucinated_names,is_enigma,enigma_complexity,batch_size,finish_reason,provider,thinking_level
gpt-5.6-terra@high,hard_v4_en,5,Which people without parents work as a manager?,"Fernanda,Marigold,Rudy,Simone","Fernanda,Marigold,Rudy,Simone",True,True,1.0,23.12028822898865,3080,1660,0,0.02608,,False,1647,verticale_racine_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,6,"What are the hair colors of the in-laws of the children of the person with black hair, green-brown eyes and a navy hat?","chestnut,dark brown,platinum blonde","platinum blonde,dark brown,chestnut",True,True,1.0,8.222483682632447,3080,526,0,0.012472,,False,517,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,7,Who are Lucy's step-parents (partners of one of Lucy's parents who are not Lucy's parents)?,Maxim,None,False,False,0.0,8.222499179840089,3080,526,0,0.012472,,False,517,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,8,Which people without parents work as a pilot?,"Anouk,Hannah,Jay,Vaughn","Hannah,Jay,Vaughn",False,False,0.75,8.222513246536256,3080,526,0,0.012472,,False,517,verticale_racine_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,9,"Who are the half-siblings of the person with strawberry blonde hair, green-brown eyes and a pink hat?",Kieran,Kieran,True,True,1.0,8.222524166107178,3080,526,0,0.012472,,False,517,demi_fratrie,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,10,"How many half-siblings does the person with silver hair, blue eyes and a white hat have?",2,1,False,False,0.0,8.222534799575806,3080,526,0,0.012472,,False,517,demi_fratrie,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,11,"Which descendants of the person with black hair, dark brown eyes and a pink hat work as a lawyer?","Rosalie,Talia",Talia,False,False,0.5,11.511087608337402,3075,698,0,0.014526,,False,689,verticale_descendant_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,12,Which people without parents work as a banker?,"Jared,Khloe,Louise,Nadine,Tristan","Jared,Louise,Nadine",False,False,0.6,11.511108922958375,3075,698,0,0.014526,,False,689,verticale_racine_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,13,"Which descendants of the person with gray hair, gray eyes and a beige hat work as an actor?","Daria,Lexi,Rayna,Roger","Daria,Lexi,Roger",False,False,0.75,11.51112871170044,3075,698,0,0.014526,,False,689,verticale_descendant_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,14,"Who are the half-siblings of the person with brown hair, blue eyes and a green hat?","Finley,Nia","Finley,Nia",True,True,1.0,11.511142778396607,3075,698,0,0.014526,,False,689,demi_fratrie,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,15,Which descendants of Isabel work as a teacher?,"Carol,Nina","Carol,Nina",True,True,1.0,11.511156225204468,3075,698,0,0.014526,,False,689,verticale_descendant_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,16,"If the person with strawberry blonde hair, brown eyes and a cream hat has brothers, who are their daughters?","Beatrice,Linda","Beatrice,Linda",True,True,1.0,7.026799011230469,3076,470,0,0.011792,,False,463,conditional,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,17,"Which descendants of the person with auburn hair, hazel eyes and a navy hat work as a salesperson?","Mercedes,Travis","Mercedes,Travis",True,True,1.0,7.026819038391113,3076,470,0,0.011792,,False,463,verticale_descendant_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,18,How many half-siblings does Molly have?,1,1,True,True,1.0,7.026835107803345,3076,470,0,0.011792,,False,463,demi_fratrie,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,19,"Who are the half-brothers of the person with brown hair, blue eyes and a green hat?",Finley,Finley,True,True,1.0,7.026850271224975,3076,470,0,0.011792,,False,463,demi_fratrie,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,20,Which descendants of Sawyer work as an artist?,"Anna,Nayeli",Anna,False,False,0.5,7.026875400543213,3076,470,0,0.011792,,False,463,verticale_descendant_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,21,Which descendants of Eudora work as a chef?,"Langston,Olivia",Langston,False,False,0.5,4.354846858978272,3094,268,0,0.009404,,False,261,verticale_descendant_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,22,"With whom did the person with black hair, green eyes and a black hat have children?","Calvin,Jared","Jared,Calvin",True,True,1.0,4.354864263534546,3094,268,0,0.009404,,False,261,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,23,"Who are the step-parents of the person with light brown hair, blue-gray eyes and a white hat (partners of one of the parents of the person with light brown hair, blue-gray eyes and a white hat who are not the parents of the person with light brown hair, blue-gray eyes and a white hat)?",Gem,Gem,True,True,1.0,4.3548754215240475,3094,268,0,0.009404,,False,261,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,24,"Who are the step-parents of the person with jet black hair, black eyes and a cream hat (partners of one of the parents of the person with jet black hair, black eyes and a cream hat who are not the parents of the person with jet black hair, black eyes and a cream hat)?",Cyril,Cyril,True,True,1.0,4.354885911941528,3094,268,0,0.009404,,False,261,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,25,"Which descendants of the person with chestnut hair, hazel eyes and a beige hat work as a scientist?","Cora,Imelda","Imelda,Cora",True,True,1.0,4.354897356033325,3094,268,0,0.009404,,False,261,verticale_descendant_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,26,With whom did Miguel have children?,"Corinne,Rafaela","Corinne,Rafaela",True,True,1.0,17.662503576278688,3073,1117,0,0.01955,,False,1108,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,27,"Among Israel and their siblings, who has the most children?",Etta,"Etta,Israel",False,False,0.5,17.66254529953003,3073,1117,0,0.01955,,False,1108,conditional,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,28,"Who are the half-siblings of the person with dark brown hair, violet eyes and a gold hat?","Ada,Cason",Ada,False,False,0.5,17.66257448196411,3073,1117,0,0.01955,,False,1108,demi_fratrie,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,29,Which people without parents work as a firefighter?,"Haven,Nico,Rhys,Tina","Haven,Rhys,Tina",False,False,0.75,17.662604236602782,3073,1117,0,0.01955,,False,1108,verticale_racine_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,30,"Which descendants of the person with brown hair, light brown eyes and a yellow hat work as a banker?","Eudora,Miguel","Eudora,Miguel",True,True,1.0,17.662629508972167,3073,1117,0,0.01955,,False,1108,verticale_descendant_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,31,"Among the person with gray hair, brown eyes and a burgundy hat and their siblings, who has the most children?","Mae,Tabitha","Mae,Tabitha",True,True,1.0,12.24593381881714,3083,816,0,0.015958,,False,808,conditional,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,32,"Who are the step-parents of the person with jet black hair, violet eyes and a maroon hat (partners of one of the parents of the person with jet black hair, violet eyes and a maroon hat who are not the parents of the person with jet black hair, violet eyes and a maroon hat)?",Nelson,Nelson,True,True,1.0,12.245952224731445,3083,816,0,0.015958,,False,808,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,33,"Among Lucy and their siblings, who has the most children?","Betty,Lucy","Betty,Lucy",True,True,1.0,12.245965957641602,3083,816,0,0.015958,,False,808,conditional,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,34,Which people without parents work as a pharmacist?,"Clement,Naima,Owen,Ross","Clement,Naima,Owen,Ross",True,True,1.0,12.24597864151001,3083,816,0,0.015958,,False,808,verticale_racine_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,35,Who are Kassandra's half-siblings?,"Bud,Imani",Imani,False,False,0.5,12.245990371704101,3083,816,0,0.015958,,False,808,demi_fratrie,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,36,Which people without parents work as an electrician?,"Jonah,Russell",Jonah,False,False,0.5,13.793080282211303,3074,922,0,0.017212,,False,912,verticale_racine_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,37,With whom did Mary have children?,"Ford,Immanuel","Ford,Immanuel",True,True,1.0,13.793100786209106,3074,922,0,0.017212,,False,912,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,38,Who are Chloe's half-siblings?,Dorothy,Dorothy,True,True,1.0,13.793113803863525,3074,922,0,0.017212,,False,912,demi_fratrie,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,39,Which people without parents work as a waiter?,"Braxton,Charlene,Corey,Norman,Rebecca,Rupert,Xander","Rebecca,Xander,Braxton,Norman,Charlene,Corey,Rupert",True,True,1.0,13.793131256103516,3074,922,0,0.017212,,False,912,verticale_racine_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,40,"How many people answer the following question (answer with a number): ""Who has the same hair color as the father of the mother of the person with white hair, dark brown eyes and a white hat?""",31,0,False,False,0.0,13.793144369125367,3074,922,0,0.017212,,False,912,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,41,"Among Wyatt and their siblings, who has the most children?",Wyatt,"Ned,Wyatt",False,False,0.5,11.447707033157348,3081,778,0,0.015498,,False,768,conditional,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,42,Which people without parents work as a social worker?,"Farley,Honey,Maxim,Mya,Nessa,Raul,Sophie","Farley,Maxim,Mya,Nessa,Raul,Sophie",False,False,0.8571428571428571,11.447729635238648,3081,778,0,0.015498,,False,768,verticale_racine_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,43,"Among the person with salt and pepper hair, black eyes and a white hat and their siblings, who has the most children?",Brock,Brock,True,True,1.0,11.447744798660278,3081,778,0,0.015498,,False,768,conditional,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,44,"Which of the children of the person with dark brown hair, gray eyes and a white hat have children who work in the same profession as the person with dark brown hair, gray eyes and a white hat?",Joanna,None,False,False,0.0,11.447768688201904,3081,778,0,0.015498,,False,768,conditional,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,45,"With whom did the person with jet black hair, dark brown eyes and a gray hat have children?","Anouk,Marigold","Anouk,Marigold",True,True,1.0,11.44778561592102,3081,778,0,0.015498,,False,768,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,46,"Who are the step-parents of the person with silver hair, dark brown eyes and a navy hat (partners of one of the parents of the person with silver hair, dark brown eyes and a navy hat who are not the parents of the person with silver hair, dark brown eyes and a navy hat)?",Christopher,Christopher,True,True,1.0,13.863363885879517,3085,911,0,0.017102,,False,905,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,47,"Which descendants of the person with brown hair, light brown eyes and a yellow hat work as a photographer?","Ada,Win","Ada,Win",True,True,1.0,13.863379383087159,3085,911,0,0.017102,,False,905,verticale_descendant_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,48,Who are the children of Cassius's grandparents' siblings?,Grady,Grady,True,True,1.0,13.863394975662231,3085,911,0,0.017102,,False,905,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,49,How many half-siblings does Bud have?,2,2,True,True,1.0,13.863412809371948,3085,911,0,0.017102,,False,905,demi_fratrie,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,50,"How many people answer the following question (answer with a number): ""Who has the same hair color as Harry's mother's father?""",30,0,False,False,0.0,13.86342420578003,3085,911,0,0.017102,,False,905,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,51,Which people without parents work as a photographer?,"Blanca,Bruce,Callie,Elisa,Gideon,Leah,Orson,Stacey","Blanca,Bruce,Callie,Elisa,Gideon,Leah,Orson,Stacey",True,True,1.0,14.932196569442748,3077,1019,0,0.018382,,False,1008,verticale_racine_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,52,Who are Davina's step-parents (partners of one of Davina's parents who are not Davina's parents)?,Samuel,Samuel,True,True,1.0,14.932224798202515,3077,1019,0,0.018382,,False,1008,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,53,"Among the person with dark brown hair, hazel eyes and a pink hat and their siblings, who has the most children?",Lillian,Lillian,True,True,1.0,14.932242918014527,3077,1019,0,0.018382,,False,1008,conditional,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,54,Who are the grandchildren of Emilio's siblings?,Cosima,Cosima,True,True,1.0,14.93226375579834,3077,1019,0,0.018382,,False,1008,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,55,"With whom did the person with jet black hair, violet eyes and a maroon hat have children?","Gem,Victoria","Gem,Victoria",True,True,1.0,14.932283306121827,3077,1019,0,0.018382,,False,1008,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,56,"Who are the children of the siblings of the grandparents of the person with salt and pepper hair, blue eyes and a black hat?",Jasper,Jasper,True,True,1.0,17.79503126144409,3080,1178,0,0.020296,,False,1171,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,57,"Who are the half-brothers of the person with salt and pepper hair, light brown eyes and a maroon hat?",Manfred,Manfred,True,True,1.0,17.79506540298462,3080,1178,0,0.020296,,False,1171,demi_fratrie,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,58,Who are the grandchildren of Paola's siblings?,"Jamila,Lavinia,Mariana",Mariana,False,False,0.3333333333333333,17.79509029388428,3080,1178,0,0.020296,,False,1171,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,59,Who are Grant's step-parents (partners of one of Grant's parents who are not Grant's parents)?,Luna,Luna,True,True,1.0,17.795109367370607,3080,1178,0,0.020296,,False,1171,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,60,"Which descendants of the person with silver hair, violet eyes and a turquoise hat work as a scientist?","Cora,Holly,Imelda","Holly,Imelda,Cora",True,True,1.0,17.79513192176819,3080,1178,0,0.020296,,False,1171,verticale_descendant_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,61,"Who are the half-siblings of the person with dark brown hair, violet eyes and a beige hat?","Grant,Samira","Grant,Samira",True,True,1.0,11.999164962768555,3080,785,0,0.01558,,False,776,demi_fratrie,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,62,"What are the hair colors of the in-laws of the children of the person with chestnut hair, violet eyes and a gold hat?","dark brown,light brown",dark brown,False,False,0.5,11.999186182022095,3080,785,0,0.01558,,False,776,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,63,"Among the person with chestnut hair, green eyes and a beige hat and their siblings, who has the most children?","Erica,Nell","Erica,Nell",True,True,1.0,11.999204206466676,3080,785,0,0.01558,,False,776,conditional,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,64,Which people without parents work as a veterinarian?,"Arlo,Kamal,Keith,Lawson,Vex","Kamal,Arlo,Keith,Vex",False,False,0.8,11.999224281311035,3080,785,0,0.01558,,False,776,verticale_racine_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,65,"Which descendants of the person with salt and pepper hair, light brown eyes and a gray hat work as an actor?","Octavia,Paulina",Octavia,False,False,0.5,11.999243688583373,3080,785,0,0.01558,,False,776,verticale_descendant_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,66,Which people without parents work as an accountant?,"Dalton,Roberto,Sawyer,Sullivan,Terry","Dalton,Roberto,Sawyer,Sullivan,Terry",True,True,1.0,19.278900623321533,3073,1307,0,0.02183,,False,1297,verticale_racine_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,67,"Who are the children of the siblings of the grandparents of the person with black hair, green-brown eyes and a gold hat?","Cassius,Minnie",Cassius,False,False,0.5,19.27893614768982,3073,1307,0,0.02183,,False,1297,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,68,What are the hair colors of Seraphina's children's in-laws?,"chestnut,silver",chestnut,False,False,0.5,19.27896876335144,3073,1307,0,0.02183,,False,1297,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,69,Who are the children of Cathy's grandparents' siblings?,Xenia,Xenia,True,True,1.0,19.278995275497437,3073,1307,0,0.02183,,False,1297,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,70,Which people without parents work as an actor?,"Harris,Isla,Joy,Leanne,Lucian,Yasmine","Isla,Joy,Leanne,Lucian",False,False,0.6666666666666666,19.27902684211731,3073,1307,0,0.02183,,False,1297,verticale_racine_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,71,Which people without parents work as a carpenter?,"Agnes,Baxter,Ethan,Renee,Samuel","Agnes,Baxter,Ethan,Renee,Samuel",True,True,1.0,21.26224842071533,3074,1421,0,0.0232,,False,1411,verticale_racine_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,72,"If the person with chestnut hair, blue-gray eyes and an orange hat has brothers, who are their daughters?","Aviana,Samira,Shannon","Aviana,Samira",False,False,0.6666666666666666,21.262265396118163,3074,1421,0,0.0232,,False,1411,conditional,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,73,Which descendants of Dustin work as a teacher?,"Carol,Jasper,Nina","Carol,Jasper,Nina",True,True,1.0,21.262278747558593,3074,1421,0,0.0232,,False,1411,verticale_descendant_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,74,Which descendants of Orson work as a carpenter?,"Etta,Shirley",Etta,False,False,0.5,21.262291526794435,3074,1421,0,0.0232,,False,1411,verticale_descendant_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,75,"Which descendants of the person with light brown hair, hazel eyes and a brown hat work as a writer?","Jocelyn,Oriana","Jocelyn,Oriana",True,True,1.0,21.262303590774536,3074,1421,0,0.0232,,False,1411,verticale_descendant_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,76,Who are the children of Molly's grandparents' siblings?,"Cassius,Minnie",None,False,False,0.0,14.23980541229248,3077,918,0,0.01717,,False,911,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,77,"How many people answer the following question (answer with a number): ""Who has the same hair color as Myrna's mother's father?""",31,0,False,False,0.0,14.239820671081542,3077,918,0,0.01717,,False,911,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,78,How many half-siblings does Giles have?,2,0,False,False,0.0,14.239837980270385,3077,918,0,0.01717,,False,911,demi_fratrie,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,79,"Which descendants of the person with black hair, dark brown eyes and a tan hat work as an accountant?","Adelaide,Valentina","Adelaide,Valentina",True,True,1.0,14.239852857589721,3077,918,0,0.01717,,False,911,verticale_descendant_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,80,"With whom did the person with salt and pepper hair, violet eyes and a yellow hat have children?","Natalie,Tallulah","Natalie,Tallulah",True,True,1.0,14.239865493774413,3077,918,0,0.01717,,False,911,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,81,Who are the children of Simon's grandparents' siblings?,"Langston,Violet",None,False,False,0.0,12.010650587081908,3074,759,0,0.015256,,False,751,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,82,"What are the hair colors of the in-laws of the children of the person with auburn hair, gray eyes and a purple hat?","chestnut,platinum blonde","chestnut,platinum blonde",True,True,1.0,12.010670709609986,3074,759,0,0.015256,,False,751,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,83,Which of Maddison's children have children who work in the same profession as Maddison?,Lexi,Lexi,True,True,1.0,12.010684823989868,3074,759,0,0.015256,,False,751,conditional,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,84,With whom did Mercedes have children?,"Rudy,Tux","Rudy,Tux",True,True,1.0,12.010699367523193,3074,759,0,0.015256,,False,751,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,85,"Among Estelle and their siblings, who has the most children?",Estelle,Estelle,True,True,1.0,12.010712718963623,3074,759,0,0.015256,,False,751,conditional,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,86,Which descendants of Roger work as a mechanic?,"Aileen,Francine",Francine,False,False,0.5,3.9654181480407713,3082,264,0,0.009332,,False,257,verticale_descendant_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,87,How many half-siblings does Arden have?,1,1,True,True,1.0,3.965433120727539,3082,264,0,0.009332,,False,257,demi_fratrie,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,88,"Who are the step-parents of the person with light brown hair, green eyes and a cream hat (partners of one of the parents of the person with light brown hair, green eyes and a cream hat who are not the parents of the person with light brown hair, green eyes and a cream hat)?",Rafaela,Rafaela,True,True,1.0,3.9654465675354005,3082,264,0,0.009332,,False,257,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,89,"What are the hair colors of the in-laws of the children of the person with black hair, green eyes and a black hat?","salt and pepper,silver","salt,pepper,silver",True,True,1.0,3.9654608249664305,3082,264,0,0.009332,,False,257,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,90,Who are Manfred's half-siblings?,"Bud,Imani",Imani,False,False,0.5,3.9654720306396483,3082,264,0,0.009332,,False,257,demi_fratrie,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,91,How many half-siblings does York have?,2,1,False,False,0.0,2.943210411071777,3079,162,0,0.008102,,False,155,demi_fratrie,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,92,"Among the person with auburn hair, green-brown eyes and a black hat and their siblings, who has the most children?",Floyd,Floyd,True,True,1.0,2.9432299613952635,3079,162,0,0.008102,,False,155,conditional,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,93,Which of Edwin's children have children who work in the same profession as Edwin?,Regina,Regina,True,True,1.0,2.9432445526123048,3079,162,0,0.008102,,False,155,conditional,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,94,"If the person with strawberry blonde hair, violet eyes and a red hat has brothers, who are their daughters?",Aspen,Aspen,True,True,1.0,2.94325737953186,3079,162,0,0.008102,,False,155,conditional,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,95,"What are the hair colors of the in-laws of the children of the person with strawberry blonde hair, amber eyes and a blue hat?","auburn,light brown,red","auburn,light brown",False,False,0.6666666666666666,2.943272829055786,3079,162,0,0.008102,,False,155,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,96,"Among the person with jet black hair, hazel eyes and a maroon hat and their siblings, who has the most children?","Beatrice,Linda","Beatrice,Linda",True,True,1.0,20.183712005615234,3074,1339,0,0.022216,,False,1328,conditional,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,97,Which descendants of Nico work as a scientist?,"Becca,Joan","Becca,Joan",True,True,1.0,20.183727979660034,3074,1339,0,0.022216,,False,1328,verticale_descendant_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,98,"With whom did the person with auburn hair, green-brown eyes and a tan hat have children?","Arlo,Cyril","Arlo,Cyril",True,True,1.0,20.183740282058714,3074,1339,0,0.022216,,False,1328,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,99,Which people without parents work as a scientist?,"Corinne,Davis,Elmer,Garrett,Nicolas,Rosalia,Shay,Theodore,Yusuf","Corinne,Davis,Elmer,Nicolas,Rosalia,Theodore",False,False,0.6666666666666666,20.18375563621521,3074,1339,0,0.022216,,False,1328,verticale_racine_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-terra@high,hard_v4_en,100,How many half-siblings does Easton have?,1,1,True,True,1.0,20.18376703262329,3074,1339,0,0.022216,,False,1328,demi_fratrie,hard,0,False,,5,stop,openai,high
gpt-5.6-luna@high,hard_v4_en,1,"Who are the step-parents of the person with dark brown hair, hazel eyes and a pink hat (partners of one of the parents of the person with dark brown hair, hazel eyes and a pink hat who are not the parents of the person with dark brown hair, hazel eyes and a pink hat)?",Tux,Tux,True,True,1.0,40.19079194068909,3080,4305,0,0.005782,,False,4292,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-luna@high,hard_v4_en,2,Which people without parents work as a programmer?,"Everett,Jax,Preston","Everett,Jax",False,False,0.6666666666666666,40.19081358909607,3080,4305,0,0.005782,,False,4292,verticale_racine_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-luna@high,hard_v4_en,3,Which people without parents work as an artist?,"Blair,Curtis,Dina,Malachi,Micah,Rafaela,Trisha","Micah,Curtis,Trisha,Rafaela,Malachi,Blair,Dina",True,True,1.0,40.19083752632141,3080,4305,0,0.005782,,False,4292,verticale_racine_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-luna@high,hard_v4_en,4,"Among Willow and their siblings, who has the most children?","Emilio,Willow","Willow,Emilio",True,True,1.0,40.190852308273314,3080,4305,0,0.005782,,False,4292,conditional,hard,0,False,,5,stop,openai,high
gpt-5.6-luna@high,hard_v4_en,5,Which people without parents work as a manager?,"Fernanda,Marigold,Rudy,Simone","Marigold,Rudy,Simone,Fernanda",True,True,1.0,40.190868091583255,3080,4305,0,0.005782,,False,4292,verticale_racine_critere,hard,0,False,,5,stop,openai,high
gpt-5.6-luna@high,hard_v4_en,6,"What are the hair colors of the in-laws of the children of the person with black hair, green-brown eyes and a navy hat?","chestnut,dark brown,platinum blonde","chestnut,platinum blonde,dark brown",True,True,1.0,49.28841438293457,3080,5689,0,0.0074428,,False,5680,multihop,hard,0,False,,5,stop,openai,high
gpt-5.6-luna@high,hard_v4_en,7,Who are Lucy's step-parents (partners of one of Lucy's parents who are not Lucy's parents)?,Maxim,Maxim,True,True,1.0,49.288431310653685,3080,5689,0,0.0074428,,False,5680,beaux_parents,hard,0,False,,5,stop,openai,high
gpt-5.6-luna@high,hard_v4_en,8,Which people without parents work as a pilot?,"Anouk,Hannah,Jay,Vaughn","Hannah,Jay,Anouk,Vaughn",True,True,1.0,49.28845319747925,3080,5689,0,0.0074428,,False,5680,verticale_racine_critere,hard,0,False,,5,stop,openai,high
